Sr No ,Category ,Sub Category,Product Name,Product Code,Product url,SKU,MRP,Sale Price,GST,Transfer Rate,Shipping,Margin,Discount,Keyword,Meta Description,Short Description,Canonical tag,Seller Name,Seller Code,Bachat Gat,ULB/City,Contact Person,Mobile No.,Email,Product Status
215,Food and Drinks,Spices and Masala,BeST Masala,BST01,https://udyoginimart.com/product-home/best-masala,100 gm,130,100,0,0,0,0,0,BeST Masala,BeST Masala,Mirchi Powder – Premium Chili Powder Blend,,BeST Masale,,Saksham MBG,Mira-Bhayandar,Bhagyashri Thakare,9158600190,,n
216,Food and Drinks,Spices and Masala,BeST Masala,BST01,https://udyoginimart.com/product-home/best-masala,500 gm,600,500,0,0,0,0,0,BeST Masala,BeST Masala,Mirchi Powder – Premium Chili Powder Blend,,BeST Masale,,Saksham MBG,Mira-Bhayandar,Bhagyashri Thakare,9158600190,,n
217,Fashion,Mens Wear,Super Design Paithani Kurta,PP09,https://udyoginimart.com/product-home/super-design-paithani-kurta,XL,1500,999,0,0,0,0,0,Super Design Paithani Kurta,Super Design Paithani Kurta,The Paithani jacket showcased here is a splendid fusion of traditional Indian craftsmanship and contemporary fashion.,,Shri Jagruti MBG,,NA,Yeola,Jagruti,8983835518,,y
218,Food and Drinks,Juice,Mauli Ginger Lemone Syrup,GLS01,https://udyoginimart.com/product-home/ginger-lemone-syrup,500 ML,500,149,0,80,0,46.31,70.2,Ginger Lemone Syrup,Ginger Lemone Syrup,Ginger Lemon Syrup. Elevate your refreshment routine with our invigorating Ginger Lemon Syrup—a perfect blend of zesty lemon and spicy ginger designed to energize and revitalize.,,Bhawani Mahila Bachat Gat,,Bhawani MBG,Kolhapur,Madhuri Deshmane,9923828350,,y
219,Food and Drinks,Juice,Mauli Mango Syrup,MMS001,https://udyoginimart.com/product-home/mauli-mango-syrup,500 ML,500,159,0,90,0,43.4,68.2,Mauli Mango Syrup,Mauli Mango Syrup,Natural Mango Syrup. Indulge in the pure essence of tropical delight with our Natural Mango Syrup.,,Bhawani Mahila Bachat Gat,,Bhawani MBG,Kolhapur,Madhuri Deshmane,9923828350,,y
220,Food and Drinks,Juice,Mauli Kokam Syrup,MKS01,https://udyoginimart.com/product-home/mauli-kokam-syrup,500 ML,500,130,0,55,0,57.69,74,Mauli Kokam Syrup,Mauli Kokam Syrup,Mauli Kokam Syrup. Experience the unique tang and rich flavor of the tropics with our Natural Kokam Syrup.,,Bhawani Mahila Bachat Gat,,Bhawani MBG,Kolhapur,Madhuri Deshmane,9923828350,,y
221,Pooja Samgri,Diyas and Lamps,Silver color Diya,SG03,https://udyoginimart.com/product-home/silver-color-diy,Qty,150,99,0,60,0,39.39,34,Silver Plated Agarbatti Stand,Silver Plated Agarbatti Stand,"This exquisite steel diya presents an elegant design inspired by the natural form of a blossoming flower. Crafted with meticulous attention to detail, it captures the essence of purity and tradition.",,Vrundavan MBG,,Vrundavan MBG,Kolhapur,Shilpa Ghorpade,7499521886,,y
222,Fashion,Mens Wear,Fancy Jacket for Men,PP11,https://udyoginimart.com/product-home/fancy-jacket-for-men,XL,1500,899,0,0,0,0,0,Fancy Jacket for Men,Fancy Jacket for Men,The Paithani jacket beautifully combines tradition with contemporary elegance.,,Shri Jagruti MBG,,NA,Yeola,Jagruti,8983835518,,y
223,Fashion,Mens Wear,Mens Brocade Jacket,PP12,https://udyoginimart.com/product-home/mens-brocade-jacket,XL,1500,899,0,0,0,0,0,Mens Brocade Jacket,Mens Brocade Jacket,"The jacket showcases the exquisite craftsmanship associated with Paithani silk, a luxurious fabric originating from Maharashtra, India.",,Shri Jagruti MBG,,NA,Yeola,Jagruti,8983835518,,y
224,Fashion,Mens Wear,Orange Color Paithani Kurta,PP13,https://udyoginimart.com/product-home/orange-color-paithani-kurta,XL,1500,899,0,0,0,0,0,Orange Color Paithani Kurta,Orange Color Paithani Kurta,The Paithani jacket beautifully combines tradition with contemporary elegance. Its distinctive features set you apart in several ways.,,Shri Jagruti MBG,,NA,Yeola,Jagruti,8983835518,,y
225,Fashion,Jewellery,Moti Latkan N02,N02,https://udyoginimart.com/product-home/moti-latkan-n02,Pieces,300,225,0,0,0,0,0,Moti Latkan,Article No. 002,"Elevate your traditional attire with the ""Glamour Essence"" imitation pearls latkan, a stunning accessory designed to add a touch of sophistication and grace to any outfit.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,n
226,Fashion,Jewellery,Kamarband for Women N08,N08,https://udyoginimart.com/product-home/Kamarband-for-Women-N08,Pieces,300,225,0,110,0,51.11,25,Kamarband for Women,Kamarband for Women,"Elevate your ethnic attire with this exquisite kamarband, seamlessly blending traditional allure with contemporary elegance. Meticulously crafted from high quality material this waistband accessory promises to enrich any outfit with opulence.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
227,Fashion,Jewellery,Regal Radiance Maharashtrian Kamarpatta N09,N09,https://udyoginimart.com/product-home/Regal-Radiance-Maharashtrian-Kamarpatta,Pieces,235,149,0,80,0,46.31,36.6,Regal Radiance Maharashtrian Kamarpatta,Regal Radiance Maharashtrian Kamarpatta,"Introducing the Regal Radiance Maharashtrian Kamarpatta, a symbol of grace and tradition, meticulously crafted to celebrate the rich cultural heritage of Maharashtra.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
228,Fashion,Jewellery,Kamarband for Women N10,N10,https://udyoginimart.com/product-home/Kamarband-for-Women-N10,Pieces,235,149,0,80,0,46.31,36.6,Kamarband for Women,Kamarband for Women,"Introducing the Regal Radiance Maharashtrian Kamarpatta, a symbol of grace and tradition, meticulously crafted to celebrate the rich cultural heritage of Maharashtra.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
229,Fashion,Jewellery,Beads Alloy Necklace,N12,https://udyoginimart.com/product-home/Beads-Alloy-Necklace,Pieces,550,300,0,200,0,33.33,45.45,Beads Alloy Necklace,Beads Alloy Necklace,This captivating jewelry ensemble features a stunning necklace and matching earrings.,,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
230,Fashion,Jewellery,Three Layer Moti and Beads Necklace,N13,https://udyoginimart.com/product-home/Three-Layer-Moti-and-Beads-Necklace,Pieces,280,149,0,100,0,32.89,46.79,Three Layer Moti & Beads Necklace,Three Layer Moti and Beads Necklace,"The necklace boasts a captivating design with three strands. The outer strands feature uniform white imitation pearls, while the central strand showcases larger, deep red beads—possibly garnets or a similar bright stone.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
231,Seasons Specials,Moti haar (Kanthi),Moti Haar (Kanthi) N14,N14,https://udyoginimart.com/product-home/moti-haar-kanthi-n14,Pieces,435,249,0,150,0,39.76,42.76,Moti Haar (Kanthi),Article No. 014,"Introducing the exquisite Ganpati Kanthi, a radiant expression of devotion and artistry. This stunning necklace is meticulously crafted to honor Lord Ganesha, the beloved deity revered for wisdom, prosperity, and auspicious beginnings.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
232,Seasons Specials,Moti haar (Kanthi),Moti Haar (Kanthi),N15,https://udyoginimart.com/product-home/Moti-Haar-kanthi-N15,Pieces,435,249,0,150,0,39.76,42.76,Moti Haar,Moti Haar,"Moti Haar (Kanthi) Embrace tradition and spirituality with this exquisite Ganpati Kanthi necklace. Meticulously handcrafted with precision, this dual-strand beaded necklace embodies devotion in every detail.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
233,Fashion,Jewellery,Moti Haar (Kanthi),N16,https://udyoginimart.com/product-home/Moti-Haar-N16,Pieces,435,249,0,150,0,39.76,42.76,Moti Haar (Kanthi),Moti Haar (Kanthi),"Moti Haar (Kanthi) Embrace tradition and spirituality with this exquisite Ganpati Kanthi necklace. Meticulously handcrafted with precision, this dual-strand beaded necklace embodies devotion in every detail.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
234,Fashion,Jewellery,Moti Haar (Kanthi),N18,https://udyoginimart.com/product-home/Moti-Haar-N18,Pieces,600,375,0,220,0,41.33,37.5,Moti Haar (Kanthi),Moti Haar (Kanthi),"Moti Haar (Kanthi) Embrace tradition and spirituality with this exquisite Ganpati Kanthi necklace. Meticulously handcrafted with precision, this dual-strand beaded necklace embodies devotion in every detail.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
235,Fashion,Jewellery,Moti Haar (Kanthi),N19,https://udyoginimart.com/product-home/Moti-Haar-N19,Pieces,740,399,0,275,0,31.08,46.08,Moti Haar (Kanthi),Moti Haar (Kanthi),"Moti Haar (Kanthi) Embrace devotion and elegance with the Ganpati Kanthi necklace, a masterpiece that seamlessly combines traditional allure with modern aesthetics.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
236,Fashion,Jewellery,Imitation Moti and Diamond Choker,N20,https://udyoginimart.com/product-home/Imitation-Moti-and-Diamond-Choker,Pieces,135,100,0,40,0,60,25.93,Imitation Moti and Diamond Choker,Imitation Moti and Diamond Choker,"Elevate your ensemble with this meticulously crafted jewelry set that exudes timeless elegance. Whether you’re attending a wedding, a gala, or simply want to add glamour to your everyday look, this set is the perfect choice.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
237,Fashion,Jewellery,Kamarband For Women 07,N07,https://udyoginimart.com/product-home/Kamarband-For-Women-07,Pieces,300,225,0,110,0,51.11,25,Kamarband For Women,Kamarband For Women,"Elevate your ethnic attire with this exquisite kamarband, seamlessly blending traditional allure with contemporary elegance.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
238,Fashion,Jewellery,Moti Latkan N01,N01,https://udyoginimart.com/product-home/moti-latkan,Pieces,200,150,0,0,0,0,0,Moti Latkan,Moti Latkan,"Elevate your traditional attire with the imitation pearls latkan, a stunning accessory designed to add a touch of sophistication and grace to any outfit.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,n
239,Fashion,Jewellery,Moti Haar (Kanthi),N17,https://udyoginimart.com/product-home/Moti-Haar-N17,Pieces,740,399,0,275,0,31.08,46.08,Moti Haar (Kanthi),Moti Haar (Kanthi),"Moti Haar (Kanthi) Embrace devotion and elegance with the Ganpati Kanthi necklace, a masterpiece that seamlessly combines traditional allure with modern aesthetics.",,Shri Mahakakshimi MBG,,Shri Mahakakshimi MBG,Mira-Bhayandar,Akshata Shigwan,8779828940,,y
240,Gifting and Accessories,Bamboo Art,Handcrafted Bamboo House,MC02,https://udyoginimart.com/product-home/handcrafted-bamboo-house,Qty,3000,2500,0,1500,0,40,16.67,Homecrafted Bamboo House,Homecrafted Bamboo House,Introducing the Handcrafted Bamboo House – a stunning piece that brings the tranquility of nature into your home. This wall hanging features a beautifully crafted miniature house made entirely from high-quality bamboo.,,Sukakarta Mahila Bachat Gat,,Sukakarta MBG,Vasai Virar,Mamata Chavan,7350363787,,y
241,Food and Drinks,Spices and Masala,Sarang Til Sengdana Chutney,SLC13,https://udyoginimart.com/product-home/sarang-til-sengdana-chutney,100 gm,50,38,0,25,0,34.21,24,Khandeshi Til & Shengdana Chutney – Sesame and Peanut Delight,Khandeshi Til & Shengdana Chutney – Sesame and Peanut Delight,Immerse yourself in the rich culinary heritage of Maharashtra with our Khandeshi Til & Shengdana Chutney. This exceptional chutney combines the nutty richness of roasted peanuts (shengdana) with the distinct earthy flavor of sesame seeds.,,Sarang Gondhali,,Sarangi MBG,Dhule,Sonali Baviskar,7798652052,,y
242,Food and Drinks,Spices and Masala,RK Tea Masala,M009,https://udyoginimart.com/product-home/rk-tea-masala,1Kg,1500,1500,0,1450,0,3.33,0,RK Tea Masala,RK Tea Masala,"Elevate your tea-drinking experience with our premium Tea Masala Blend. A carefully curated mix of aromatic spices designed to transform your regular cup of tea into an indulgent, sensory delight.",,RK Group,,Aadishri MBG,Shirol,Kavita Kalgutgi,9923950544,,y
243,Food and Drinks,Juice,Amla Pulp Juice with no added sugar,AMLA001,https://udyoginimart.com/product-home/amla-pulp-juice-with-no-added-sugar,500 ML,250,200,0,130,0,35,20,Amla Pulp Juice,Amla Pulp Juice,Amla Pulp Juice with No Added Sugar. Rejuvenate your senses and boost your well-being with our Amla Pulp Juice with No Added Sugar.,,Udyogini,,Umart,Nashik,Mart,9874563210,help@udyoginimart.com,y
244,Food and Drinks,Spices and Masala,Kaanda Lasoon Tikhat,KLT01,https://udyoginimart.com/product-home/kaanda-lasoon-tikhat,200gm,150,140,0,105,0,25,12.5,Kaanda Lasoon Tikhat,Kaanda Lasoon Tikhat,Elevate your culinary creations with the bold and irresistible flavor of Kaanda Lasun Tikhat.,,Rajdhani Mahila Bachat Gat,,Rajdhani MBG,Satara,Amita Bhagwat,9890296555,,y
245,Food and Drinks,Spices and Masala,Magic of Malvani Masala by Best Masale,BJ012,https://udyoginimart.com/product-home/best-malvani-masala,1Kg,1200,980,0,735,0,25,18.33,Best Malvani Masala,Best Malvani Masala,Magic of Malvani Masala by Best Masale. Discover the vibrant essence of coastal Maharashtra with magic of Malvani Masala by Best Masale.,,BeST Masale,,Saksham MBG,Mira-Bhayandar,Bhagyashri Thakare,9158600190,,y
246,Food and Drinks,Spices and Masala,Agri Gourmet Spice Blend by Best Masale,BJ011,https://udyoginimart.com/product-home/best-agri-masala,1Kg,1500,1350,0,1000,0,25.93,10,Best Agri Masala,Best Agri Masala,Introducing Agri Gourmet Spice Blend by Best Masale—an exceptional fusion of spices that brings the essence of Agri cuisine to your kitchen.,,BeST Masale,,Saksham MBG,Mira-Bhayandar,Bhagyashri Thakare,9158600190,,y
247,Food and Drinks,Spices and Masala,Spice Fusion Garam Masala by Best Masale,BJ013,https://udyoginimart.com/product-home/best-garam-masala,1Kg,1550,1350,0,1000,0,25.93,12.9,Best Garam Masala,Best Garam Masala,Spice Fusion Garam Masala by Best Masale. Unlock the essence of traditional Indian cooking with Spice Fusion Garam Masala by Best Masale.,,BeST Masale,,Saksham MBG,Mira-Bhayandar,Bhagyashri Thakare,9158600190,,y
248,Food and Drinks,Spices and Masala,Goda Masala by Best Masale,BJ014,https://udyoginimart.com/product-home/best-goda-masala,1Kg,1100,900,0,650,0,27.78,18.18,Best Goda Masala,Best Goda Masala,Goda Masala by Best Masale. Introduce a burst of authentic flavor to your meals with Goda Masala by Best Masale.,,BeST Masale,,Saksham MBG,Mira-Bhayandar,Bhagyashri Thakare,9158600190,,y
249,Daily Household,Blanket,Colorful Dreams Multicolor Handmade Quilt,RS02,https://udyoginimart.com/product-home/colorful-dreams-multicolor-handmad-equilt,Pieces,950,800,0,600,0,25,15.79,Hand Made Multi Color Godadi,Colorful Dreams: Multicolor Handmade Quilt – Artisan Craftsmanship for Elegant Comfort,"Introducing the ""Colorful Dreams"" multicolor handmade quilt, a masterpiece that seamlessly blends artisanal craftsmanship with vibrant hues to create a stunning addition to your home decor.",,Nilanjana MBG,,Nilanjana MBG,Ambernath,Rohini Bhole,9527391821,,y
250,Daily Household,Blanket,Colorful Dreams Multicolor Handmade Quilt,RS01,https://udyoginimart.com/product-home/colorful-dreams-multicolor-handmade-quilt-RS01,Pieces,950,800,0,600,0,25,15.79,Multi Color Design,Colorful Dreams: Multicolor Handmade Quilt – Artisan Craftsmanship for Elegant Comfort(2),"Introducing the Colorful Dreams multicolor handmade quilt, a masterpiece that seamlessly blends artisanal craftsmanship with vibrant hues to create a stunning addition to your home decor.",,Nilanjana MBG,,Nilanjana MBG,Ambernath,Rohini Bhole,9527391821,,y
251,Daily Household,Blanket,Divine Serenity Pooja Sitting Mat,RS03,https://udyoginimart.com/product-home/divine-serenity-pooja-sitting-mat-,Pieces,500,350,0,250,0,28.57,30,White Blanket,Pooja Sitting Mat,"Elevate your home pooja experience with the Divine Serenity Pooja Sitting Mat. Designed to enhance your spiritual rituals, this small-sized mat offers comfort, elegance, and a touch of tradition to your sacred space.",,Nilanjana MBG,,Nilanjana MBG,Ambernath,Rohini Bhole,9527391821,,y
252,Daily Household,Blanket,Tradition Charm Handcrafted Chaurang Cover Mat,RS05,https://udyoginimart.com/product-home/tradition-charm-handcrafted-chaurang-cover-mat,Pieces,350,275,0,200,0,27.27,21.43,Tradition Charm Handcrafted Chaurang Cover Mat,Tradition Charm Handcrafted Chaurang Cover Mat,"Celebrate the rich heritage of Maharashtrian tradition with the ""Tradition Charm"" handcrafted chaurang cover mat.",,Nilanjana MBG,,Nilanjana MBG,Ambernath,Rohini Bhole,9527391821,,y
253,Daily Household,Blanket,Patavaril Vastra,RS06,https://udyoginimart.com/product-home/patavaril-vastra,Pieces,200,150,0,100,0,33.33,25,Patavaril Vastra,Patavaril Vastra,"The ""Patavari Cloth"" is a distinctive traditional fabric used on wooden planks, known as ""pata"" in Marathi. This fabric holds significant cultural importance and is crafted with precision and care, embodying the essence of artisanal heritage.",,Nilanjana MBG,,Nilanjana MBG,Ambernath,Rohini Bhole,9527391821,,y
254,Daily Household,Blanket,Baby Mattress,SS01,https://udyoginimart.com/product-home/baby-mattress-m,Pieces,400,300,0,225,0,25,25,Baby Maitrace,Baby Maitrace,"The Baby Mattress is designed to provide the ultimate comfort and support for your little one. Meticulously crafted with high quality materials, this mattress ensures a safe and restful sleep, essential for your babys growth and development.",,Maharshi Valmikrushi MBG,,Maharshi MBG,Dhule,Shobha Thakare,9403726905,,y
255,Pooja Samgri,Pooja Aarti,Gudi Saree,RS04,https://udyoginimart.com/product-home/gudi-saree,Pieces,300,200,0,120,0,40,33.33,Gudi Saree,Gudi Saree,"Embrace Tradition with Elegance. Introducing our meticulously crafted Stitched Saree for Gudhi Stick, a perfect blend of cultural significance and contemporary style.",,Nilanjana MBG,,Nilanjana MBG,Ambernath,Rohini Bhole,9527391821,,y
256,Food and Drinks,Spices and Masala,Sarang Tea,SCHM7,https://udyoginimart.com/product-home/sarang-tea,40gm,60,55,0,35,0,36.36,8.33,Sarang Tea,Sarang Tea,"Discover the perfect harmony of sweetness and spice with our Jaggery Tea Premix. This premium blend offersa rich, aromatic tea experience enhanced by the natural, wholesome sweetness of jaggery.",,Sarang Gondhali,,Sarangi MBG,Dhule,Sonali Baviskar,7798652052,,y
257,Fashion,Kids,Adorable Baby Clothes Set with Matching Blanket,PR01,https://udyoginimart.com/product-home/Adorable-Baby-Clothes-Set-With-Matching-Blanket,Pieces,700,600,0,425,0,29.17,14.29,Adorable Baby Clothes Set With Matching Blanket,Adorable Baby Clothes Set With Matching Blanket,"Dress your little one in this charming and cozy baby clothes set, perfect for both everyday wear and special outings. This set includes a hat, comfortable pants, and a matching blanket, all featuring a delightful and playful design.",,Twins Creation by Dhanalaxmi MBG,,Dhanalaxmi MBG,satara,Pretam Rajapadhy,9850053403,,y
258,Fashion,Kids,zabhle Baby Clothes,PR04,https://udyoginimart.com/product-home/zabhle-baby-clothes,Pieces,250,150,0,110,0,26.67,40,zabhle Baby Clothes,zabhle Baby Clothes,"The Zabale Baby Dress combines comfort, style, and playfulness to create the perfect outfit for your little one.",,Twins Creation by Dhanalaxmi MBG,,Dhanalaxmi MBG,satara,Pretam Rajapadhy,9850053403,,y
259,Fashion,Kids,Baby Sleeping Bags,PR06,https://udyoginimart.com/product-home/baby-sleeping-bags,Pieces,700,670,0,500,0,25.37,4.29,Baby Sleeping Bags,Baby Sleeping Bags,Handcrafted Baby Sleeping Bag – Ultimate Comfort and Safety for Infants.,,Twins Creation by Dhanalaxmi MBG,,Dhanalaxmi MBG,satara,Pretam Rajapadhy,9850053403,,y
260,Fashion,Kids,New Born Quilt Flannel,PR05,https://udyoginimart.com/product-home/new-born-quilt-flannel,Pieces,650,600,0,450,0,25,7.69,New Born Quilt Flannel,New Born Quilt Flannel,"Wrap Your Little One in Warmth and Love Introducing our exquisitely handcrafted quilt, designed especially for infants and toddlers.",,Twins Creation by Dhanalaxmi MBG,,Dhanalaxmi MBG,satara,Pretam Rajapadhy,9850053403,,y
261,Pooja Samgri,Pooja Aarti,Kalash Saree,RS08,https://udyoginimart.com/product-home/kalash-saree,Pieces,200,120,0,80,0,33.33,40,Kalash Saree,Kalash Saree,"Celebrate Tradition with Grace. Introducing our Stitched Saree for Kalash, an exquisite piece designed to bring elegance and tradition to your festive and ceremonial decor.",,Nilanjana MBG,,Nilanjana MBG,Ambernath,Rohini Bhole,9527391821,,y
262,Pooja Samgri,Pooja Aarti,Oti Rumal,RS07,https://udyoginimart.com/product-home/oti-rumal,Pieces,200,150,0,100,0,33.33,25,Oti Rumal,Oti Rumal,"Celebrate the cherished tradition of the Oti ceremony with the exquisite Oti Rumal, meticulously handcrafted to honor this significant custom in Maharashtra.",,Nilanjana MBG,,Nilanjana MBG,Ambernath,Rohini Bhole,9527391821,,y
263,Food and Drinks,Spices and Masala,JP Garam Masala,JP005,https://udyoginimart.com/product-home/jp-garam-masala,1Kg,1650,1600,0,1200,0,25,3.03,JP Garam Masala,JP Garam Masala,JP Masala Garam Masala: Elevate Your Culinary Creations. Transform your everyday dishes into culinary masterpieces with JP Masala’s Garam Masala.,,Bhandari Masala,,Shri Samartha Mauli MBG,Vasai Virar,Jyoti Raut,9764598577,,y
264,Food and Drinks,Spices and Masala,JP Goda Masala,JP006,https://udyoginimart.com/product-home/jp-goda-masala,1Kg,1500,1350,0,1000,0,25.93,10,JP Goda Masala,JP Goda Masala,JP Masala Goda Masala: A Symphony of Authentic Flavors. Discover the rich and vibrant taste of traditional Indian cuisine with JP Masala’s Goda Masala.,,Bhandari Masala,,Shri Samartha Mauli MBG,Vasai Virar,Jyoti Raut,9764598577,,y
265,Food and Drinks,Spices and Masala,JP Turmeric Powder,JP008,https://udyoginimart.com/product-home/jp-turmeric-powder,1Kg,850,800,0,600,0,25,5.88,JP Turmeric Powder,JP Turmeric Powder,JP Masala Turmeric Powder: The Gold Standard in Flavor and Health. Elevate your culinary creations and embrace the numerous health benefits with JP Masala’s Turmeric Powder.,,Bhandari Masala,,Shri Samartha Mauli MBG,Vasai Virar,Jyoti Raut,9764598577,,y
266,Fashion,Jewellery,Red Bead and Clear Brightstone Jewelry Set,A3,https://udyoginimart.com/product-home/Red-Bead-and-Clear-Brightstone-Jewelry-Set,Pieces,200,100,0,50,0,50,50,Red Bead and Clear Brightstone Jewelry Set,Red Bead and Clear Brightstone Jewelry Set,"Elevate your ensemble with this exquisite Red Bead and bright stone Jewelry Set. This set includes a stunning necklace and matching earrings, both designed to add a touch of elegance to any outfit.",,Ladies Kart by Wings of Women MBG,,Wings of women,Mira-Bhayandar,Sumaiya Ansari,8898225088,,y
267,Gifting and Accessories,Keychain,Watermelon Keychain,P0002,https://udyoginimart.com/product-home/watermelon-keychain,Pieces,100,90,0,45,0,50,10,Watermelon Keychain,Watermelon Keychain,"Introducing the Hand Woven Watermelon Keychain, a delightful blend of craftsmanship and charm.",,Pranoti More,,Sayli MBG,Vasai-Virar,Pranoti More,9004170745,,y
268,Gifting and Accessories,Keychain,Turtle Keychain,P0006,https://udyoginimart.com/product-home/turtle-keychain,Pieces,200,150,0,90,0,40,25,Turtle Keychain,Turtle Keychain,"Introducing our charming Hand-Woven Turtle Keychain, a delightful blend of artistry and functionality.",,Pranoti More,,Sayli MBG,Vasai-Virar,Pranoti More,9004170745,,y
269,Pooja Samgri,Diyas and Lamps,Handmade type Color Diya Set of 5,SB09,https://udyoginimart.com/product-home/handmade-type-color-diya,Pieces,100,50,0,30,0,40,50,Handmade type Color Diya,Handmade type Color Diya,"Illuminate your home with the warmth of tradition using our exquisite handcrafted clay diya.Each piece is meticulously molded from natural clay, embodying centuries-old craftsmanship.",,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
270,Pooja Samgri,Diyas and Lamps,Five Set of Diya,SB013,https://udyoginimart.com/product-home/five-set-of-diya,Pieces,150,100,0,70,0,30,33.33,Five Set of Diya,Five Set of Diya,"Illuminate your home with the warmth and timeless charm of our exquisite 5 diya set. Crafted with meticulous attention to detail, this set features a central, elevated diya that stands regally above four surrounding cup-shaped holders.",,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
271,Pooja Samgri,Pooja Aarti,Hanging Big Diya,SB017,https://udyoginimart.com/product-home/hanging-big-diya,Pieces,200,150,0,90,0,40,25,Hanging Big Diya,Hanging Big Diya,"Illuminate your home with the enchanting charm of our Handcrafted Hanging Diya Holder. This exquisite piece is meticulously crafted by skilled artisans, featuring an elegant gourd-like shape that evokes a sense of traditional allure.",,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
272,Home Decor,Handmade Items,Cow with Calf Statues,SB030,https://udyoginimart.com/product-home/cow-with-calf-statue,Pieces,300,250,0,150,0,40,16.67,Cow with Calf Statues,Cow with Calf Statues,Cow with Calf Statues,,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
273,Home Decor,Handmade Items,Elephant Idol for Home and office,SB031,https://udyoginimart.com/product-home/elephant-idol-for-home-and-office,Pieces,300,250,0,150,0,40,16.67,Elephant Idol for Home and office,Elephant Idol for Home and office,Elephant Idol for Home and office,,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
274,Pooja Samgri,Diyas and Lamps,Sahara Lantern Diya Holder,SB032,https://udyoginimart.com/product-home/sahara-lantern-diya-holde,Pieces,400,250,0,150,0,40,37.5,Magic Diya,Magic Diya,"This exquisite handcrafted diya holder seamlessly blends artistry, tradition, and functionality. Crafted with meticulous attention to detail, it stands as a unique piece that adds warmth and spirituality to any space.",,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
275,Home Decor,Mud Items,Claymade Decorated Kalash,SB01,https://udyoginimart.com/product-home/claymade-decorated-kalash,Pieces,750,675,0,500,0,25.93,10,Claymade Decorated Kalash,Claymade Decorated Kalash,"Discover the epitome of traditional elegance with this handcrafted earthenware pot. Each curve of this exquisite piece tells a story of meticulous artistry, featuring a vibrant red base color that symbolizes prosperity and joy.",,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
276,Home Decor,Mud Items,Brownclay Water Pot Set of 2,SB02,https://udyoginimart.com/product-home/brownclay-water-pot,Pieces,1600,1500,0,1100,0,26.67,6.25,Brownclay Water Pot,Brownclay Water Pot,"Introducing our exquisite Printed Water Matka, a perfect blend of traditional craftsmanship and modern aesthetics.",,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
277,Home Decor,Mud Items,Tulsi Vrandavan,SB033,https://udyoginimart.com/product-home/tulsi-vrandavan-,Pieces,180,150,0,100,0,33.33,16.67,Tulsi Vrandavan,Tulsi Vrandavan,The Decorative Tulasi Vrindavan is a captivating and sacred piece of artistry that combines spiritual significance with exquisite craftsmanship.,,Shree Laxmi MBG,,Shri Laxmi MBG,Chalisgaon,Sangita Bhosale,9960027182,,y
